Ref 1,Ref 2,Genre,Genre Sublevel,Description 1,Description 2,Person Name 1,Person Name 2,Corporation Name,Location,Date,Container 1 Type,Container 1 Label,Container 1 Locator,Container 2 Type,Container 2 Locator,Tiff Locators
ref3111,cid4638946,Documents,Miscellaneous,"Cohn, Augustus. Lebanon, OH, Handwritten peddler license receipts, noting payment received by Augustus Cohn, signed by Jacob Koogle","Handwritten peddler license receipts, noting payment received by Augustus Cohn, signed by Jacob Koogle","Cohn, Augustus",,,"Lebanon, OH",1857 November 14,Drawer,Mixed materials,Judaica Americana,Folder,OH 423,doc_ja_oh_423_1r.tif; doc_ja_oh_423_1v.tif
ref3112,cid4638945,Documents,Miscellaneous,"Congregation B'Nei Jeshurun. New York, NY, Petition by Congregation B'nei Jeshurun to the City of New York for approval to move their synagogue",Petition by Congregation B'nei Jeshurun to the City of New York for approval to move their synagogue,,,Congregation B'Nei Jeshurun,"New York, NY",1850 May 1,Drawer,Mixed materials,Judaica Americana,Folder,NYC 760,doc_ja_nyc_760_1r.tif; doc_ja_nyc_760_1v.tif
ref3113,cid4638944,Documents,Miscellaneous,"Davis, Johanna. Cincinnati, OH, Charter of the Hebrew Ladies Benevolent Society of K. K. Adath Israel, printed with a vignette of Rebecca at the well. It is signed by Johanna Davis as President and the other officers and trustees including Maria Tobias, Mary Flohr, Kate Levy, Fanny Levison and Leo Levy. It was the first formal woman's benevolent society of Adath Israel","Charter of the Hebrew Ladies Benevolent Society of K. K. Adath Israel, printed with a vignette of Rebecca at the well. It is signed by Johanna Davis as President and the other officers and trustees including Maria Tobias, Mary Flohr, Kate Levy, Fanny Levison and Leo Levy. It was the first formal woman's benevolent society of Adath Israel","Davis, Johanna",,,"Cincinnati, OH",1864 April 1,Box,Mixed materials,1,Object,9,bx1_9_1r.tif; bx1_9_1v.tif
ref3114,cid4638943,Documents,Miscellaneous,"De Cordova, Judith and Hausman de Cordova, Ada. New York, NY, Signed will of Judith De Cordova",Signed will of Judith De Cordova,"De Cordova, Judith","Hausman de Cordova, Ada",,"New York, NY",1874 July 21,Drawer,Mixed materials,Judaica Americana,Folder,NYC 809,doc_ja_nyc_809_1r.tif; doc_ja_nyc_809_1v.tif; doc_ja_nyc_809_2r.tif; doc_ja_nyc_809_2v.tif; doc_ja_nyc_809_3r.tif; doc_ja_nyc_809_3v.tif
ref3115,cid4638942,Documents,Miscellaneous,"Drayman. , Order for rope",Order for rope,Drayman,,,,undated,Drawer,Mixed materials,Judaica Americana,Folder,LA 159,doc_ja_la_159_1r.tif; doc_ja_la_159_1v.tif
ref3116,cid4638941,Documents,Miscellaneous,"Elijah Etting and Franklin, Benjamin. Philadelphia, PA, A dividend receipt on debt owed to Benjamin Franklin and Hall from the estate of Elijah Etting",A dividend receipt on debt owed to Benjamin Franklin and Hall from the estate of Elijah Etting,Elijah Etting,"Franklin, Benjamin",,"Philadelphia, PA",1792 March 12,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 49,doc_ja_phil_49_1r.tif; doc_ja_phil_49_1v.tif; doc_ja_phil_49_2r.tif
ref3117,cid4638940,Documents,Miscellaneous,"Elizer, Isaac. Newport, RI, Signed dividend records of Isaac Elizer, a known slave trader","Signed dividend records of Isaac Elizer, a known slave trader","Elizer, Isaac",,,"Newport, RI",1786 December 1,Drawer,Mixed materials,Judaica Americana,Folder,RI 536,doc_ja_ri_536_1r.tif; doc_ja_ri_536_1v.tif
ref3118,cid4638939,Documents,Miscellaneous,"Elizer, Isaac. Newport, RI, This insurance policy was written by Isaac Elizer on the schooner the Charming Sally bound for Georgetown, South Carolina","This insurance policy was written by Isaac Elizer on the schooner the Charming Sally bound for Georgetown, South Carolina","Elizer, Isaac",,,"Newport, RI",1787 October 16,Drawer,Mixed materials,Judaica Americana Oversize,Folder,61,doc_jal_61_1r.tif; doc_jal_61_1v.tif
ref3119,cid4638938,Documents,Miscellaneous,"Falk, David and Falk, Nathan. Boise, Idaho, This is a four-page account bill from D. Falk and Bro., a Boise general store, owned by David Falk and his brother Nathan. The bill is to Mr. E. Pinkham, who might have been the proprietor of a local stage line. The bill itemizes purchases from December 1877 to June 1878","This is a four-page account bill from D. Falk and Bro., a Boise general store, owned by David Falk and his brother Nathan. The bill is to Mr. E. Pinkham, who might have been the proprietor of a local stage line. The bill itemizes purchases from December 1877 to June 1878","Falk, David","Falk, Nathan",,"Boise, Idaho",1875 December 25,Drawer,Mixed materials,Judaica Americana,Folder,ID 71,doc_ja_id_71_1r.tif; doc_ja_id_71_1v.tif; doc_ja_id_71_2r.tif; doc_ja_id_71_2v.tif
ref3120,cid4638937,Documents,Miscellaneous,"Gottheil, G. New York, NY, A certificate to Gertrude Gottheil for attending ""Music Gymnastics"" along with an important fourteen page draft of a speech. It was found in Rabbi Gustav Gottheil's library upon his death. A hand written signed cover note by his famous son, Professor Richard James Horatio Gottheil, accompanied the material","A certificate to Gertrude Gottheil for attending ""Music Gymnastics"" along with an important fourteen page draft of a speech. It was found in Rabbi Gustav Gottheil's library upon his death. A hand written signed cover note by his famous son, Professor Richard James Horatio Gottheil, accompanied the material","Gottheil, G.",,,"New York, NY",1876 December 15,Drawer,Mixed materials,Judaica Americana,Folder,NYC 830,doc_ja_nyc_830_1r.tif; doc_ja_nyc_830_1v.tif
ref3121,cid4638936,Documents,Miscellaneous,"Gottheil, Gustav and Gottheil, Richard James Horatio. New York, NY, This hand written fourteen page document by the important Rabbi Gustav Gottheil (1827-1903) is meant as a draft speech to be delivered to religious school teachers",This hand written fourteen page document by the important Rabbi Gustav Gottheil (1827-1903) is meant as a draft speech to be delivered to religious school teachers,"Gottheil, Gustav","Gottheil, Richard James Horatio",,"New York, NY",1888,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 67,doc_ja_phil_67_1r.tif; doc_ja_phil_67_1v.tif; doc_ja_phil_67_2r.tif; doc_ja_phil_67_2v.tif; doc_ja_phil_67_3r.tif; doc_ja_phil_67_3v.tif; doc_ja_phil_67_4r.tif; doc_ja_phil_67_4v.tif; doc_ja_phil_67_5r.tif; doc_ja_phil_67_5v.tif; doc_ja_phil_67_6r.tif; doc_ja_phil_67_6v.tif; doc_ja_phil_67_7r.tif; doc_ja_phil_67_7v.tif; doc_ja_phil_67_8r.tif; doc_ja_phil_67_8v.tif; doc_ja_phil_67_9r.tif; doc_ja_phil_67_9v.tif; doc_ja_phil_67_10r.tif; doc_ja_phil_67_10v.tif; doc_ja_phil_67_11r.tif; doc_ja_phil_67_11v.tif; doc_ja_phil_67_12r.tif; doc_ja_phil_67_12v.tif; doc_ja_phil_67_13r.tif; doc_ja_phil_67_13v.tif; doc_ja_phil_67_14r.tif; doc_ja_phil_67_14v.tif
ref3122,cid4638935,Documents,Miscellaneous,"Gottheil, Gustav and Twain, Mark. Philadelphia, PA, Images of Mark Twain and Titian's Moses",Images of Mark Twain and Titian's Moses,"Gottheil, Gustav","Twain, Mark",,"Philadelphia, PA",1903 May 13,Drawer,Mixed materials,Judaica Americana,Folder,PHIL 68,doc_ja_phil_68_1r.tif; doc_ja_phil_68_1v.tif; doc_ja_phil_68_2r.tif; doc_ja_phil_68_2v.tif; doc_ja_phil_68_3r.tif; doc_ja_phil_68_3v.tif; doc_ja_phil_68_4r.tif; doc_ja_phil_68_4v.tif
ref3123,cid4638934,Documents,Miscellaneous,"Gratz, Bernard. Philadelphia, PA, Copy of Bernard Gratz expense report used to settle his estate",Copy of Bernard Gratz expense report used to settle his estate,"Gratz, Bernard",,,"Philadelphia, PA",1778 December 23,Drawer,Mixed materials,Gratz Family,Folder,2,doc_gf_2_1r.tif; doc_gf_2_1v.tif
ref3124,cid4638933,Documents,Miscellaneous,"Gratz, Jacob. Philadelphia, PA, The original record of birth in Philadelphia of Solomon Gratz, done on the back page of a hand done ""luhot"" ( Jewish almanac)","The original record of birth in Philadelphia of Solomon Gratz, done on the back page of a hand done ""luhot"" ( Jewish almanac)","Gratz, Jacob",,,"Philadelphia, PA",1789 December 20,Drawer,Mixed materials,Gratz Family,Folder,77,doc_gf_77_1r.tif; doc_gf_77_1v.tif
ref3125,cid4638932,Documents,Miscellaneous,"Gratz, Joseph. Philadelphia, PA, Shipping manifest for duties signed as an oath that the goods were as listed and transported inland from New York City through New Jersey to Philadelphia, signed by Joseph Gratz as ""collector""","Shipping manifest for duties signed as an oath that the goods were as listed and transported inland from New York City through New Jersey to Philadelphia, signed by Joseph Gratz as ""collector""","Gratz, Joseph",,,"Philadelphia, PA",1806 December 31,Drawer,Mixed materials,Gratz Family,Folder,39,doc_gf_39_1r.tif; doc_gf_39_1v.tif
ref3126,cid4638931,Documents,Miscellaneous,"Gratz, Rebecca. Philadelphia, PA, A very detailed and early attempt at deriving the family tree of Michael Gratz",A very detailed and early attempt at deriving the family tree of Michael Gratz,"Gratz, Rebecca",,,"Philadelphia, PA",1820,Drawer,Mixed materials,Gratz Family Oversize,Folder,10,doc_gfl_10_1r.tif; doc_gfl_10_1v.tif; doc_gfl_10_2r.tif; doc_gfl_10_2v.tif
ref3127,cid4638930,Documents,Miscellaneous,"Gratz, Rebecca. Philadelphia, PA, Prayer to be recited by a child, found tipped in Rebecca Gratz's family bible","Prayer to be recited by a child, found tipped in Rebecca Gratz's family bible","Gratz, Rebecca",,,"Philadelphia, PA",1850,Drawer,Mixed materials,Gratz Family,Folder,93,doc_gf_93_1r.tif; doc_gf_93_1v.tif
ref3128,cid4638929,Documents,Miscellaneous,"Gratz, Rebecca. Philadelphia, PA, Speech and prayer found tipped in Rebecca Gratz's family bible",Speech and prayer found tipped in Rebecca Gratz's family bible,"Gratz, Rebecca",,,"Philadelphia, PA",1860,Drawer,Mixed materials,Gratz Family,Folder,92,doc_gf_92_1r.tif; doc_gf_92_1v.tif; doc_gf_92_2r.tif; doc_gf_92_2v.tif
ref3129,cid4638928,Documents,Miscellaneous,"Gratz, Simon. Philadelphia, PA, Partial ledger sheet recording expenses, including a loan of $65 to Simon Gratz","Partial ledger sheet recording expenses, including a loan of $65 to Simon Gratz","Gratz, Simon",,,"Philadelphia, PA",1800,Drawer,Mixed materials,Gratz Family,Folder,94,doc_gf_94_1r.tif; doc_gf_94_1v.tif
ref3130,cid4638927,Documents,Miscellaneous,"Gratz, Solomon. Lancaster, PA, Original records of birth in Philadelphia, PA of Solomon, Frances, and Simeon (Simon) Gratz, the first three children of Michael and Miriam Gratz, in English and Yiddish","Original records of birth in Philadelphia, PA of Solomon, Frances, and Simeon (Simon) Gratz, the first three children of Michael and Miriam Gratz, in English and Yiddish","Gratz, Solomon",,,"Lancaster, PA",1770,Drawer,Mixed materials,Gratz Family,Folder,76,doc_gf_76_1r.tif; doc_gf_76_1v.tif
ref3131,cid4638926,Documents,Miscellaneous,"Gugenheim, Michael. Pittsburgh, PA, Citizenship oath document for Michael Gugenheim of Switzerland, signed by Jacob Beesen (clerk) and dated Oct. 21st, 1858","Citizenship oath document for Michael Gugenheim of Switzerland, signed by Jacob Beesen (clerk) and dated Oct. 21st, 1858","Gugenheim, Michael",,,"Pittsburgh, PA",1858 October 21,Drawer,Mixed materials,Judaica Americana,Folder,PA 742,doc_ja_pa_472_1r.tif; doc_ja_pa_472_1v.tif
ref3132,cid4638925,Documents,Miscellaneous,"Harris, Aaron. San Francisco, CA, Aaron Harris deposited to credit of the Treasurer of the United States $15.00 on account of application for a patent for the hydrolic nozzle",Aaron Harris deposited to credit of the Treasurer of the United States $15.00 on account of application for a patent for the hydrolic nozzle,"Harris, Aaron",,,"San Francisco, CA",1869 August 21,Drawer,Mixed materials,Judaica Americana,Folder,CA 305,doc_ja_ca_305_1r.tif; doc_ja_ca_305_1v.tif
ref3133,cid4638924,Documents,Miscellaneous,"Hart, Jacob. Easton, PA, Single sheet ledger form used in a later court case",Single sheet ledger form used in a later court case,"Hart, Jacob",,,"Easton, PA",1805,Drawer,Mixed materials,Judaica Americana Oversize,Folder,38,doc_jal_38_1r.tif; doc_jal_38_1v.tif; doc_jal_38_2r.tif; doc_jal_38_2v.tif
ref3134,cid4638923,Documents,Miscellaneous,"Hays, Judah. Boston, MA, A large American shipping manifest, dated May 23rd, 1812, that lists the cargo of a number of ships, most notably the Schooner Charles, the Sloop Alert, the Schooner Alexander, the Schooner Endeavour, the Brig America, the Brig Sturgeon, the Sloop Varagon, the Sloop Hero, and the Brig Dolphin","A large American shipping manifest, dated May 23rd, 1812, that lists the cargo of a number of ships, most notably the Schooner Charles, the Sloop Alert, the Schooner Alexander, the Schooner Endeavour, the Brig America, the Brig Sturgeon, the Sloop Varagon, the Sloop Hero, and the Brig Dolphin","Hays, Judah",,,"Boston, MA",1812 May 23,Box,Mixed materials,6,Object,7,bx6_7_1r.tif; bx6_7_1v.tif
ref3135,cid4638922,Documents,Miscellaneous,"Hebrew Charity Ball. Philadelphia, PA, Envelope to hold ticket to the Hebrew Charity Ball prohibiting anyone on the dancing floor with a hat or overcoat or bonnet on or in hand",Envelope to hold ticket to the Hebrew Charity Ball prohibiting anyone on the dancing floor with a hat or overcoat or bonnet on or in hand,,,Hebrew Charity Ball,"Philadelphia, PA",1882 February 15,Drawer,Mixed materials,Judaica Americana,Folder,Phila Pamphlet 22,doc_ja_phil_pam_22_1r.tif; doc_ja_phil_pam_22_1v.tif
ref3136,cid4638921,Documents,Miscellaneous,"Hebrew Charity Ball. Philadelphia, PA, Master ticket for the annual Hebrew Charity Ball at the American Academy of Muisc and one ladies invitations. Wm. B. Hachenburg is the master of ceremonies",Master ticket for the annual Hebrew Charity Ball at the American Academy of Muisc and one ladies invitations. Wm. B. Hachenburg is the master of ceremonies,,,Hebrew Charity Ball,"Philadelphia, PA",1871 January 25,Drawer,Mixed materials,Judaica Americana,Folder,Phila Pamphlet 21,doc_ja_phil_pam_21_1r.tif; doc_ja_phil_pam_21_1v.tif
ref3137,cid4638920,Documents,Miscellaneous,"Hebrew Charity Ball. Philadelphia, PA, Master ticket for the annual Hebrew Charity Ball at the American Academy of Muisc and two ladies invitations. David Aaron is the master of ceremonies",Master ticket for the annual Hebrew Charity Ball at the American Academy of Muisc and two ladies invitations. David Aaron is the master of ceremonies,,,Hebrew Charity Ball,"Philadelphia, PA",1873 February 6,Drawer,Mixed materials,Judaica Americana,Folder,Phila Pamphlet 24,doc_ja_phil_pam_24_1r.tif; doc_ja_phil_pam_24_1v.tif
ref3138,cid4638919,Documents,Miscellaneous,"Hebrew Charity Ball. Philadelphia, PA, Ticket for the annual Hebrew Charity Ball at the American Academy of Music. Moses Stern is the master of ceremonies",Ticket for the annual Hebrew Charity Ball at the American Academy of Music. Moses Stern is the master of ceremonies,,,Hebrew Charity Ball,"Philadelphia, PA",1873 February 6,Drawer,Mixed materials,Judaica americana,Folder,Phila Pamphlet 25,doc_ja_phil_pam_25_1r.tif; doc_ja_phil_pam_25_1v.tif
ref3139,cid4638918,Documents,Miscellaneous,"Hendricks, Edmund. New York, NY, The will of Edmund Hendricks",The will of Edmund Hendricks,"Hendricks, Edmund",,,"New York, NY",1908 June 25,Box,Mixed materials,4,Object,12,bx4_12_1r.tif; bx4_12_1v.tif; bx4_12_2r.tif; bx4_12_2v.tif; bx4_12_3r.tif; bx4_12_3v.tif
ref3140,cid4638917,Documents,Miscellaneous,"Hendricks, Harmon. New York, NY, A penned five page manuscript notebook containing an address by Harmon Hendricks to his congregation on assuming leaderships. These are the personal notes of the new parnas for an oration that he would soon deliver to his congregation",A penned five page manuscript notebook containing an address by Harmon Hendricks to his congregation on assuming leaderships. These are the personal notes of the new parnas for an oration that he would soon deliver to his congregation,"Hendricks, Harmon",,,"New York, NY",1823 September 1,Drawer,Mixed materials,Judaica Americana,Folder,NYC 851,doc_ja_nyc_851_1r.tif; doc_ja_nyc_851_1v.tif; doc_ja_nyc_851_2r.tif; doc_ja_nyc_851_2v.tif; doc_ja_nyc_851_3r.tif; doc_ja_nyc_851_3v.tif; doc_ja_nyc_851_4r.tif; doc_ja_nyc_851_4v.tif;
ref3141,cid4638916,Documents,Miscellaneous,"Hofstaedler, Leopold and Langbartel, Isaac. Philadelphia, PA, Record of an unsatisfied mortgage",Record of an unsatisfied mortgage,"Hofstaedler, Leopold","Langbartel, Isaac",,"Philadelphia, PA",1870 December 12,Drawer,Mixed materials,Montefiore,Folder,14,doc_mnt_14_1r.tif; doc_mnt_14_1v.tif; doc_mnt_14_2r.tif; doc_mnt_14_2v.tif
ref3142,cid4638915,Documents,Miscellaneous,"Jacob Meyer. Easton, PA, Calendar pamphlet",Calendar pamphlet,,,Jacob Meyer,"Easton, PA",1947,Drawer,Mixed materials,Montefiore,Folder,35,doc_mnt_35_1r.tif; doc_mnt_35_1v.tif
ref3143,cid4638914,Documents,Miscellaneous,"Jonas, Abraham. Quincy, IL, Secretary's signature of Franklin Pierce",Secretary's signature of Franklin Pierce,"Jonas, Abraham",,,"Quincy, IL",1853 August 1,Folder,Mixed materials,Binder A,Page,41,lbr_fa_s41_1r.tif; lbr_fa_s41_1v.tif
ref3144,cid4638913,Documents,Miscellaneous,"Jones, Alfred T. Philadelphia, PA, Draft of the minutes of the first annual report of the Jewish Hospital Association of Philadelphia. The last page is in a different hand writing and ink. It is signed by Alfred T. Jones as President (Publisher and Founder of the Jewish Record)",Draft of the minutes of the first annual report of the Jewish Hospital Association of Philadelphia. The last page is in a different hand writing and ink. It is signed by Alfred T. Jones as President (Publisher and Founder of the Jewish Record),"Jones, Alfred T.",,,"Philadelphia, PA",1866 January 14,Drawer,Mixed materials,Judaica Americana Oversize,Folder,70,doc_jal_70_1r.tif; doc_jal_70_1v.tif; doc_jal_70_2r.tif; doc_jal_70_2v.tif; doc_jal_70_3r.tif; doc_jal_70_3v.tif; doc_jal_70_4r.tif; doc_jal_70_4v.tif; doc_jal_70_5r.tif; doc_jal_70_5v.tif; doc_jal_70_6r.tif; doc_jal_70_6v.tif; doc_jal_70_7r.tif; doc_jal_70_7v.tif; doc_jal_70_8r.tif; doc_jal_70_8v.tif; doc_jal_70_9r.tif; doc_jal_70_9v.tif; doc_jal_70_10r.tif; doc_jal_70_10v.tif; doc_jal_70_11r.tif; doc_jal_70_11v.tif; doc_jal_70_12r.tif; doc_jal_70_12v.tif
ref3145,cid4638912,Documents,Miscellaneous,"Joseph, Nathan. Tyler County, VA, Land grant on vellum and signed by Joseph Johnson, the 28th Governor of Virginia","Land grant on vellum and signed by Joseph Johnson, the 28th Governor of Virginia","Joseph, Nathan",,,"Tyler County, VA",1855 October 1,Drawer,Mixed materials,Judaica Americana,Folder,VA 680,doc_ja_va_680_1r.tif; doc_ja_va_680_1v.tif; doc_ja_va_680_1v_a.tif; doc_ja_va_680_1v_b.tif
ref3146,cid4638911,Documents,Miscellaneous,"Josephson, R. Miss and Catz, B. Pittsburgh, PA, Bylaws of Maccabean Zion Circle, hand written in Yiddish and English, decorated with charity stamps in the shape of Jewish stars","Bylaws of Maccabean Zion Circle, hand written in Yiddish and English, decorated with charity stamps in the shape of Jewish stars","Josephson, R. Miss","Catz, B.",,"Pittsburgh, PA",1900,Drawer,Mixed materials,Binder F,Folder,56,lbr_ff_s56_1r.tif; lbr_ff_s56_1v.tif
ref3147,cid4638910,Documents,Miscellaneous,"Judah, Abraham. Philadelphia, PA, 1761 ship's insurance document for the ""Live Oak"" on passage from Philadelphia, Pennsylvania to Kingston, Jamaica. Insures are Benjamin Mifflin, Sam Mafsey, John Ashmead, and Abraham Judah (-1762). Also has the signature of Thomas Wharton","1761 ship's insurance document for the ""Live Oak"" on passage from Philadelphia, Pennsylvania to Kingston, Jamaica. Insures are Benjamin Mifflin, Sam Mafsey, John Ashmead, and Abraham Judah (-1762). Also has the signature of Thomas Wharton","Judah, Abraham",,,"Philadelphia, PA",1761,Box,Mixed materials,1,Object,7,bx1_7_1r.tif; bx1_7_1v.tif
